,lon,lat,date,manner_of_death,age,gender,city,state,mental_illness,threat_level,Armed,Race,State
227,-88.0817251,41.525031,3/2/2015,shot,20,M,Joilet,illinois,FALSE,other,Armed/Undetermined,Black,illinois
228,-75.5993692,38.3606736,3/3/2015,shot,25,M,Salisbury,maryland,FALSE,attack,Armed/Undetermined,Black,maryland
229,-111.9400054,33.4255104,3/3/2015,shot,25,M,Tempe,arizona,FALSE,attack,Armed/Undetermined,White,arizona
230,-87.9064736,43.0389025,3/5/2015,shot,45,M,Milwaukee,wisconsin,TRUE,other,Armed/Undetermined,Black,wisconsin
231,-96.6851982,40.8257625,3/5/2015,shot,34,M,Lincoln,nebraska,FALSE,attack,Armed/Undetermined,White,nebraska
232,-81.9592635,29.7366333,3/6/2015,shot,48,M,Putnam Hall,florida,FALSE,other,Armed/Undetermined,Black,florida
233,-112.0740373,33.4483771,3/7/2015,shot,29,M,Phoenix,arizona,FALSE,attack,Armed/Undetermined,White,arizona
234,-97.5164276,35.4675602,3/8/2015,shot,40,M,Oklahoma City,oklahoma,FALSE,attack,Armed/Undetermined,Hispanic,oklahoma
235,-75.4596404,39.8006685,3/8/2015,shot,35,M,Claymont,delaware,FALSE,attack,Armed/Undetermined,White,delaware
236,-117.9145036,33.8352932,3/8/2015,shot,43,F,Anaheim,california,TRUE,other,Armed/Undetermined,Black,california
237,-82.7342919,35.2334472,3/9/2015,shot,58,M,Brevard,north carolina,FALSE,attack,Armed/Undetermined,White,north carolina
238,-109.0145613,40.243578,3/9/2015,shot,46,M,Dinosaur,colorado,FALSE,attack,Armed/Undetermined,White,colorado
239,-80.7419984,28.3861159,3/9/2015,shot,30,M,Cocoa,florida,FALSE,attack,Armed/Undetermined,Black,florida
240,-91.1403196,30.4582829,3/10/2015,shot,31,M,Baton Rouge,louisiana,FALSE,attack,Armed/Undetermined,Black,louisiana
241,-81.163168,32.149092,3/10/2015,shot,23,M,Port Wentworth,georgia,FALSE,attack,Armed/Undetermined,White,georgia
242,-117.6508876,34.0633443,3/10/2015,shot,37,M,Ontario,california,TRUE,other,Armed/Undetermined,Hispanic,california
243,-81.6943605,41.49932,3/10/2015,shot,64,M,Cleveland,ohio,FALSE,attack,Armed/Undetermined,Black,ohio
244,-90.0489801,35.1495343,3/11/2015,shot,31,M,Memphis,tennessee,TRUE,attack,Armed/Undetermined,White,tennessee
245,-117.8678338,33.7455731,3/11/2015,shot,39,M,Santa Ana,california,FALSE,attack,Armed/Undetermined,Hispanic,california
246,-114.0530065,35.189443,3/11/2015,shot,31,M,Kingman,arizona,TRUE,attack,Armed/Undetermined,White,arizona
247,-118.2436849,34.0522342,3/11/2015,shot,25,M,Los Angeles,california,FALSE,other,Armed/Undetermined,Hispanic,california
248,-87.7730474,30.8829628,3/11/2015,shot,54,M,Bay Minette,alabama,FALSE,attack,Armed/Undetermined,White,alabama
249,-86.8113781,33.4053867,3/11/2015,shot,53,M,Hoover,alabama,TRUE,attack,Armed/Undetermined,White,alabama
250,-75.8332718,39.6067789,3/11/2015,shot,37,M,Elkton,maryland,FALSE,other,Armed/Undetermined,Black,maryland
251,-94.5785667,39.0997265,3/13/2015,shot,59,M,Kansas City,missouri,FALSE,attack,Armed/Undetermined,White,missouri
252,-117.435048,34.0922335,3/13/2015,shot,36,M,Fontana,california,FALSE,attack,Armed/Undetermined,White,california
253,-122.286865,38.2975381,3/13/2015,shot,41,M,Napa,california,FALSE,other,Armed/Undetermined,Hispanic,california
254,-98.4936282,29.4241219,3/14/2015,shot,29,M,San Antonio,texas,TRUE,attack,Armed/Undetermined,Hispanic,texas
255,-80.5959065,40.3275693,3/14/2015,shot,53,M,Follansbee,west virginia,FALSE,other,Armed/Undetermined,White,west virginia
256,-87.8211854,42.5847425,3/14/2015,shot,26,M,Kenosha,wisconsin,FALSE,attack,Armed/Undetermined,White,wisconsin
257,-90.3164819,31.3815627,3/15/2015,shot,27,M,Ruth,mississippi,FALSE,other,Armed/Undetermined,White,mississippi
258,-93.0899578,44.9537029,3/16/2015,shot,28,M,St. Paul,minnesota,TRUE,attack,Armed/Undetermined,White,minnesota
259,-81.1873005,35.262082,3/16/2015,shot,52,M,Gastonia,north carolina,TRUE,attack,Armed/Undetermined,White,north carolina
260,-95.1163261,30.805746,3/17/2015,shot,20,M,Onalaska,texas,TRUE,attack,Armed/Undetermined,White,texas
261,-122.8755949,42.3265152,3/17/2015,shot,49,M,Medford,oregon,TRUE,attack,Armed/Undetermined,White,oregon
262,-78.726407,34.6568361,3/17/2015,shot,24,M,Dublin,north carolina,FALSE,attack,Armed/Undetermined,White,north carolina
263,-122.4194155,37.7749295,3/17/2015,shot,24,F,San Francisco,california,TRUE,other,Armed/Undetermined,White,california
264,-119.0187125,35.3732921,3/18/2015,shot,47,M,Bakersfield,california,FALSE,other,Armed/Undetermined,White,california
265,-112.1859866,33.5386523,3/18/2015,shot,49,F,Glendale,arizona,FALSE,attack,Armed/Undetermined,White,arizona
266,-84.2807329,30.4382559,3/18/2015,shot,64,M,Tallahassee,florida,FALSE,attack,Armed/Undetermined,White,florida
267,-81.655651,30.3321838,3/19/2015,shot,16,M,Jacksonville,florida,FALSE,attack,Armed/Undetermined,Black,florida
268,-119.0187125,35.3732921,3/19/2015,shot,36,M,Bakersfield,california,FALSE,attack,Armed/Undetermined,White,california
269,-87.3016132,34.567428,3/19/2015,shot,39,M,Lawrence County,alabama,TRUE,other,Armed/Undetermined,White,alabama
270,-116.6201357,43.7068281,3/19/2015,shot,31,M,Middleton,idaho,FALSE,attack,Armed/Undetermined,White,idaho
271,-90.0715323,29.9510658,3/20/2015,shot,63,M,New Orleans,louisiana,TRUE,attack,Armed/Undetermined,Black,louisiana
272,-96.2800864,34.568577,3/20/2015,shot,34,M,Coal County,oklahoma,FALSE,attack,Armed/Undetermined,White,oklahoma
273,-78.0647387,43.193393,3/21/2015,shot,44,M,Clarendon,new york,FALSE,attack,Armed/Undetermined,White,new york
274,-87.069919,39.5349663,3/21/2015,shot,60,M,Harmony,indiana,TRUE,attack,Armed/Undetermined,White,indiana
275,-82.9987942,39.9611755,3/21/2015,shot,42,M,Columbus,ohio,FALSE,attack,Armed/Undetermined,White,ohio
276,-112.0098791,34.7391876,3/21/2015,shot,21,M,Cottonwood,arizona,FALSE,attack,Armed/Undetermined,White,arizona
277,-122.2566367,38.1040864,3/22/2015,shot,37,M,Vallejo,california,TRUE,other,Armed/Undetermined,White,california
278,-122.6764816,45.5230622,3/22/2015,shot and Tasered,36,M,Portland,oregon,TRUE,other,Armed/Undetermined,White,oregon
279,-73.2103934,40.7298207,3/22/2015,shot and Tasered,21,M,Islip,new york,FALSE,attack,Armed/Undetermined,Black,new york
280,-121.9552356,37.3541079,3/23/2015,shot,24,M,Santa Clara,california,FALSE,attack,Armed/Undetermined,Black,california
281,-88.4470508,43.7730448,3/24/2015,shot,38,M,Fond du Lac,wisconsin,FALSE,attack,Armed/Undetermined,White,wisconsin
282,-76.2982742,36.8354258,3/24/2015,shot,29,M,Portsmouth,virginia,TRUE,attack,Armed/Undetermined,Black,virginia
283,-121.8863286,37.3382082,3/24/2015,shot,57,M,San Jose,california,TRUE,attack,Armed/Undetermined,White,california
284,-84.5143761,33.8839926,3/25/2015,shot,23,M,Smyrna,georgia,FALSE,other,Armed/Undetermined,Black,georgia
285,-79.4492228,33.8179432,3/25/2015,shot,27,M,Johnsonville,south carolina,FALSE,attack,Armed/Undetermined,Black,south carolina
286,-118.2914872,33.9891116,3/25/2015,shot,28,M,South Los Angeles,california,FALSE,attack,Armed/Undetermined,Hispanic,california
287,-112.1859866,33.5386523,3/25/2015,shot and Tasered,63,M,Glendale,arizona,TRUE,other,Armed/Undetermined,White,arizona
288,-94.9271868,38.8108408,3/26/2015,shot,53,F,Gardner,kansas,FALSE,attack,Armed/Undetermined,White,kansas
289,-118.2643567,33.7857948,3/26/2015,shot,35,M,Wilmington,california,TRUE,other,Armed/Undetermined,Hispanic,california
290,-117.2919818,33.0369867,3/27/2015,shot,56,M,Encinitas,california,TRUE,attack,Armed/Undetermined,White,california
291,-80.3256056,27.4467056,3/27/2015,shot,39,M,Fort Pierce,florida,FALSE,other,Armed/Undetermined,Black,florida
292,-119.0187125,35.3732921,3/27/2015,shot,23,M,Bakersfield,california,FALSE,attack,Armed/Undetermined,Hispanic,california
293,-71.8800628,42.050091,3/27/2015,shot,40,M,Webster,massachusetts,FALSE,attack,Armed/Undetermined,White,massachusetts
294,-119.1770516,34.1975048,3/27/2015,shot,26,F,Oxnard,california,FALSE,other,Armed/Undetermined,Black,california
295,-78.7686297,39.5031465,3/27/2015,shot,42,M,Fort Ashby,west virginia,FALSE,attack,Armed/Undetermined,White,west virginia
296,-71.0588801,42.3600825,3/27/2015,shot,41,M,Boston,massachusetts,FALSE,attack,Armed/Undetermined,Black,massachusetts
297,-83.0565679,39.05007,3/29/2015,shot,26,M,Jasper,ohio,FALSE,attack,Armed/Undetermined,White,ohio
298,-85.8649408,37.7030646,3/29/2015,shot,29,M,Elizabethtown,kentucky,FALSE,attack,Armed/Undetermined,Black,kentucky
299,-123.0867536,44.0520691,3/30/2015,shot,49,M,Eugene,oregon,TRUE,attack,Armed/Undetermined,White,oregon
300,-82.4996398,28.0507738,3/31/2015,shot,36,M,Carollwood,florida,FALSE,attack,Armed/Undetermined,White,florida
301,-94.9774274,29.7355047,3/31/2015,shot,21,M,Baytown,texas,FALSE,attack,Armed/Undetermined,Hispanic,texas
302,-76.7267773,39.1137602,3/31/2015,shot,27,F,Fort Meade,maryland,FALSE,other,Armed/Undetermined,Black,maryland
303,-118.3525748,33.9164032,4/1/2015,shot,37,M,Hawthorne,california,FALSE,attack,Armed/Undetermined,Black,california
304,-74.6796651,40.2115109,4/1/2015,shot,36,M,Hamilton,new jersey,FALSE,attack,Armed/Undetermined,White,new jersey
305,-90.5787476,41.5094771,4/2/2015,shot,32,M,Rock Island,illinois,FALSE,attack,Armed/Undetermined,Black,illinois
306,-88.7319979,37.1511655,4/2/2015,shot and Tasered,63,M,Metropolis,illinois,TRUE,attack,Armed/Undetermined,White,illinois
307,-92.4343035,31.3224044,4/2/2015,shot,27,M,Pineville,louisiana,TRUE,attack,Armed/Undetermined,White,louisiana
308,-78.1633341,39.1856597,4/3/2015,shot,38,M,Winchester,virginia,FALSE,other,Armed/Undetermined,White,virginia
309,-87.8328505,42.4461322,4/4/2015,shot,17,M,Zion,illinois,FALSE,attack,Armed/Undetermined,Black,illinois
310,-117.8531119,33.7877944,4/4/2015,shot,31,M,Orange,california,FALSE,attack,Armed/Undetermined,Black,california
311,-106.1914141,35.0614358,4/4/2015,shot,34,M,Edgewood,new mexico,TRUE,attack,Armed/Undetermined,White,new mexico
312,-112.0740373,33.4483771,4/5/2015,shot,51,M,Phoenix,arizona,TRUE,other,Armed/Undetermined,White,arizona
313,-118.4489739,35.1321877,4/5/2015,shot,56,M,Tehachapi,california,FALSE,attack,Armed/Undetermined,White,california
314,-86.158068,39.768403,4/6/2015,shot,23,M,Indianapolis,indiana,TRUE,attack,Armed/Undetermined,White,indiana
315,-90.0772944,29.9035387,4/6/2015,shot,25,M,Harvey,louisiana,FALSE,attack,Armed/Undetermined,Black,louisiana
316,-112.2493671,43.7640903,4/6/2015,shot,31,M,Jefferson County,idaho,FALSE,attack,Armed/Undetermined,White,idaho
317,-97.0068393,35.275439,4/7/2015,shot,32,M,Pottawatomie County,oklahoma,FALSE,attack,Armed/Undetermined,White,oklahoma
318,-98.4936282,29.4241219,4/8/2015,shot,60,M,San Antonio,texas,FALSE,attack,Armed/Undetermined,White,texas
319,-83.2784851,30.8327022,4/8/2015,shot,42,M,Valdosta,georgia,FALSE,attack,Armed/Undetermined,Black,georgia
320,-118.2436849,34.0522342,4/8/2015,shot,39,M,Los Angeles,california,FALSE,attack,Armed/Undetermined,Hispanic,california
321,-86.9123217,30.4109342,4/9/2015,shot,22,M,Navarre,florida,FALSE,attack,Armed/Undetermined,White,florida
322,-86.8789044,40.8678171,4/9/2015,shot,29,M,Monon,indiana,FALSE,attack,Armed/Undetermined,Black,indiana
323,-77.1735312,39.8716058,4/9/2015,shot,31,M,Straban Township,pennsylvania,TRUE,attack,Armed/Undetermined,White,pennsylvania
324,-81.9817726,35.046508,4/9/2015,shot,28,M,Boiling Springs,south carolina,FALSE,attack,Armed/Undetermined,White,south carolina
325,-122.1791556,39.9276572,4/10/2015,shot,21,M,Corning,california,FALSE,attack,Armed/Undetermined,Hispanic,california
326,-95.6890185,39.0558235,4/10/2015,shot,38,M,Topeka,kansas,FALSE,attack,Armed/Undetermined,White,kansas
327,-96.108891,36.1398102,4/11/2015,shot,66,M,Sand Springs,oklahoma,TRUE,attack,Armed/Undetermined,White,oklahoma
328,-86.158068,39.768403,4/12/2015,shot,36,M,Indianapolis,indiana,FALSE,attack,Armed/Undetermined,Black,indiana
329,-97.5164276,35.4675602,4/12/2015,shot,83,M,Oklahoma City,oklahoma,TRUE,other,Armed/Undetermined,White,oklahoma
330,-78.5030622,35.0154469,4/12/2015,shot,32,M,Salemburg,north carolina,TRUE,attack,Armed/Undetermined,White,north carolina
331,-90.1842764,38.8906038,4/13/2015,shot,27,M,Alton,illinois,FALSE,attack,Armed/Undetermined,Hispanic,illinois
332,-96.8570738,32.5896998,4/14/2015,shot,26,M,DeSoto,texas,FALSE,undetermined,Armed/Undetermined,Black,texas
333,-90.704279,35.8422967,4/14/2015,shot,31,M,Jonesboro,arkansas,TRUE,attack,Armed/Undetermined,White,arkansas
334,-80.1917902,25.7616798,4/15/2015,shot,22,M,Miami,florida,FALSE,undetermined,Armed/Undetermined,Black,florida
335,-81.9320482,34.9495672,4/15/2015,shot,41,M,Spartanburg,south carolina,FALSE,attack,Armed/Undetermined,Black,south carolina
336,-92.3340724,38.9517053,4/15/2015,shot,51,M,Columbia,missouri,FALSE,attack,Armed/Undetermined,White,missouri
337,-105.2253316,38.4494063,4/15/2015,shot,72,M,Cañon City,colorado,TRUE,attack,Armed/Undetermined,White,colorado
338,-117.6897776,34.0775104,4/15/2015,shot,52,M,Montclair,california,TRUE,attack,Armed/Undetermined,Hispanic,california
339,-119.2717761,35.5005139,4/16/2015,shot,47,M,Shafter,california,FALSE,other,Armed/Undetermined,Hispanic,california
340,-87.6297982,41.8781136,4/17/2015,shot,18,M,Chicago,illinois,FALSE,attack,Armed/Undetermined,Black,illinois
341,-116.9719684,33.7475203,4/17/2015,shot,29,M,Hemet,california,FALSE,attack,Armed/Undetermined,Hispanic,california
342,-90.2603903,38.7192175,4/17/2015,shot,23,M,Jennings,missouri,TRUE,other,Armed/Undetermined,Black,missouri
343,-112.0740373,33.4483771,4/18/2015,shot,43,M,Phoenix,arizona,TRUE,attack,Armed/Undetermined,Hispanic,arizona
344,-85.6602058,30.1588129,4/18/2015,shot,45,M,Panama City,florida,FALSE,attack,Armed/Undetermined,White,florida
345,-84.6616105,37.8620226,4/19/2015,shot,40,M,Wilmore,kentucky,TRUE,attack,Armed/Undetermined,White,kentucky
346,-102.9774497,41.1448219,4/19/2015,shot,44,M,Sidney,nebraska,FALSE,attack,Armed/Undetermined,White,nebraska
347,-98.3252932,26.2159066,4/20/2015,shot,25,M,Mission,texas,FALSE,other,Armed/Undetermined,Hispanic,texas
348,-74.7429384,40.2170534,4/21/2015,shot,35,M,Trenton,new jersey,FALSE,attack,Armed/Undetermined,Black,new jersey
349,-81.1831513,34.0859829,4/21/2015,shot,59,M,Irmo,south carolina,TRUE,other,Armed/Undetermined,White,south carolina
350,-118.2436849,34.0522342,4/21/2015,shot,35,M,Los Angeles,california,TRUE,other,Armed/Undetermined,Hispanic,california
351,-109.9284084,31.4481547,4/22/2015,shot,51,M,Bisbee,arizona,FALSE,other,Armed/Undetermined,Hispanic,arizona
352,-73.7948516,40.7282239,4/22/2015,shot,30,M,Queens,new york,TRUE,attack,Armed/Undetermined,White,new york
353,-97.3307658,32.7554883,4/22/2015,shot,31,M,Fort Worth,texas,FALSE,attack,Armed/Undetermined,Black,texas
354,-118.4571974,34.3058279,4/23/2015,shot,26,M,Sylmar,california,TRUE,attack,Armed/Undetermined,White,california
355,-95.1441197,34.1237158,4/23/2015,shot,51,M,Rufe,oklahoma,FALSE,attack,Armed/Undetermined,White,oklahoma
356,-83.0363633,42.3149367,4/24/2015,shot,46,F,Windsor,california,FALSE,attack,Armed/Undetermined,White,california
357,-123.0867536,44.0520691,4/24/2015,shot,49,M,Eugene,oregon,FALSE,attack,Armed/Undetermined,White,oregon
358,-94.8774554,36.8745146,4/24/2015,shot,63,M,Miami,oklahoma,FALSE,attack,Armed/Undetermined,White,oklahoma
359,-104.5005407,37.1694632,4/24/2015,shot,20,M,Trinidad,colorado,FALSE,attack,Armed/Undetermined,Black,colorado
360,-97.0035982,28.8052674,4/25/2015,shot,25,M,Victoria,texas,TRUE,other,Armed/Undetermined,White,texas
361,-81.7728543,28.5494447,4/25/2015,shot,58,M,Clermont,florida,TRUE,other,Armed/Undetermined,White,florida
362,-119.8815203,36.0988489,4/26/2015,shot,76,M,Kings County,california,FALSE,attack,Armed/Undetermined,White,california
363,-117.9536697,33.7091847,4/26/2015,shot,45,M,Fountain Valley,california,FALSE,attack,Armed/Undetermined,White,california
364,-83.0457538,42.331427,4/27/2015,shot,20,M,Detroit,michigan,FALSE,other,Armed/Undetermined,Black,michigan
365,-82.5154471,40.75839,4/28/2015,shot,58,M,Mansfield,ohio,FALSE,attack,Armed/Undetermined,White,ohio
366,-90.0715323,29.9510658,4/28/2015,shot,21,M,New Orleans,louisiana,FALSE,attack,Armed/Undetermined,Black,louisiana
367,-88.9331256,37.7306054,4/28/2015,shot,27,M,Marion,illinois,TRUE,attack,Armed/Undetermined,White,illinois
368,-97.9364326,35.052565,4/29/2015,shot,26,M,Chickasha,oklahoma,FALSE,other,Armed/Undetermined,White,oklahoma
369,-111.8314724,33.4151843,4/29/2015,shot,33,M,Mesa,arizona,TRUE,attack,Armed/Undetermined,Hispanic,arizona
370,-121.3716178,38.4087993,4/29/2015,shot,27,M,Elk Grove,california,FALSE,attack,Armed/Undetermined,Hispanic,california
371,-84.3879824,33.7489954,4/29/2015,shot,25,F,Atlanta,georgia,FALSE,attack,Armed/Undetermined,Black,georgia
372,-77.5424809,36.6859829,4/29/2015,shot,53,M,Emporia,virginia,TRUE,attack,Armed/Undetermined,Black,virginia
373,-86.7816016,36.1626638,4/29/2015,shot,53,M,Nashville,tennessee,TRUE,attack,Armed/Undetermined,White,tennessee
374,-106.4850217,31.7618778,4/30/2015,shot and Tasered,22,M,El Paso,texas,FALSE,other,Armed/Undetermined,Hispanic,texas
375,-75.6046494,39.2998339,5/2/2015,shot,52,M,Smyrna,delaware,FALSE,attack,Armed/Undetermined,White,delaware
376,-109.9887605,40.299403,5/3/2015,shot,36,M,Roosevelt,utah,TRUE,attack,Armed/Undetermined,White,utah
377,-96.6388833,32.912624,5/3/2015,shot,30,M,Garland,texas,FALSE,attack,Armed/Undetermined,Black,texas
378,-106.6055534,35.0853336,5/3/2015,shot,44,M,Albuquerque,new mexico,FALSE,attack,Armed/Undetermined,Hispanic,new mexico
379,-83.3562912,37.3478702,5/3/2015,shot,53,M,Chavies,kentucky,FALSE,attack,Armed/Undetermined,White,kentucky
380,-119.1372338,46.2112458,5/4/2015,shot,36,M,Kennewick,washington,TRUE,attack,Armed/Undetermined,White,washington
381,-80.7797935,37.0478982,5/5/2015,shot,46,M,Pulaski,virginia,TRUE,attack,Armed/Undetermined,White,virginia
382,-78.5097228,35.9798734,5/6/2015,shot,18,M,Wake Forest,north carolina,FALSE,attack,Armed/Undetermined,White,north carolina
383,-73.9695832,41.5048158,5/7/2015,shot,38,M,Beacon,new york,FALSE,other,Armed/Undetermined,White,new york
384,-118.0647871,33.8583483,5/7/2015,shot,21,M,Cerritos,california,FALSE,attack,Armed/Undetermined,Black,california
385,-110.9106656,33.0570085,5/8/2015,shot,35,M,Kearny,arizona,FALSE,attack,Armed/Undetermined,White,arizona
386,-76.0001965,43.2478466,5/8/2015,shot,58,M,Constantia,new york,TRUE,attack,Armed/Undetermined,White,new york
387,-90.0772944,29.9035387,5/8/2015,shot,48,M,Harvey,louisiana,FALSE,attack,Armed/Undetermined,Black,louisiana
388,-93.2632821,45.0860765,5/8/2015,shot,31,M,Fridley,minnesota,FALSE,attack,Armed/Undetermined,Black,minnesota
389,-122.4442906,47.2528768,5/10/2015,shot,47,M,Tacoma,washington,FALSE,attack,Armed/Undetermined,White,washington
390,-76.8966397,38.9340002,5/10/2015,shot,34,M,Landover,maryland,FALSE,other,Armed/Undetermined,Black,maryland
391,-97.3307658,32.7554883,5/11/2015,shot,30,M,Fort Worth,texas,FALSE,attack,Armed/Undetermined,Black,texas
392,-81.3124341,29.9012437,5/11/2015,shot,28,M,St. Augustine,florida,TRUE,other,Armed/Undetermined,White,florida
393,-81.655651,30.3321838,5/12/2015,shot,28,M,Jacksonville,florida,FALSE,other,Armed/Undetermined,Black,florida
394,-117.603104,33.640855,5/12/2015,shot,40,M,Rancho Santa Margarita,california,TRUE,other,Armed/Undetermined,White,california
395,-85.5800022,42.2011538,5/14/2015,shot,37,M,Portage,michigan,TRUE,attack,Armed/Undetermined,White,michigan
396,-81.3124341,29.9012437,5/14/2015,shot,53,M,St. Augustine,florida,TRUE,attack,Armed/Undetermined,White,florida
397,-89.0939952,42.2711311,5/15/2015,shot,41,M,Rockford,illinois,TRUE,attack,Armed/Undetermined,White,illinois
398,-121.4943996,38.5815719,5/15/2015,shot,42,M,Sacramento,california,TRUE,attack,Armed/Undetermined,White,california
399,-87.6467131,41.6100344,5/16/2015,shot,45,M,Harvey,illinois,FALSE,attack,Armed/Undetermined,Black,illinois
400,-117.1610838,32.715738,5/17/2015,shot,34,M,San Diego,california,TRUE,attack,Armed/Undetermined,White,california
401,-82.6267345,27.7518284,5/17/2015,shot,18,M,St. Petersburg,florida,TRUE,attack,Armed/Undetermined,White,florida
402,-105.6588485,33.3672525,5/17/2015,shot,27,M,Ruidoso,new mexico,FALSE,other,Armed/Undetermined,White,new mexico
403,-92.0165336,34.974532,5/19/2015,shot,35,M,Cabot,arkansas,FALSE,attack,Armed/Undetermined,White,arkansas
404,-108.5506486,39.0638705,5/19/2015,shot,17,M,Grand Junction,colorado,FALSE,attack,Armed/Undetermined,White,colorado
405,-76.3055144,40.0378755,5/20/2015,shot,29,M,Lancaster,pennsylvania,FALSE,attack,Armed/Undetermined,Black,pennsylvania
406,-81.4831714,40.9458898,5/20/2015,shot and Tasered,52,M,Green,ohio,FALSE,other,Armed/Undetermined,White,ohio
407,-87.1111676,37.7719074,5/20/2015,shot,38,M,Owensboro,kentucky,FALSE,attack,Armed/Undetermined,Black,kentucky
408,-105.5022205,44.2910915,5/20/2015,shot and Tasered,39,F,Gillette,wyoming,FALSE,other,Armed/Undetermined,White,wyoming
409,-95.9979883,41.2523634,5/20/2015,shot,26,M,Omaha,nebraska,FALSE,attack,Armed/Undetermined,Black,nebraska
410,-106.4850217,31.7618778,5/21/2015,shot,22,M,El Paso,texas,TRUE,undetermined,Armed/Undetermined,Hispanic,texas
411,-80.1373174,26.1224386,5/21/2015,shot,29,M,Ft. Lauderdale,florida,FALSE,attack,Armed/Undetermined,Black,florida
412,-79.9748103,32.8546197,5/21/2015,shot,43,M,North Charleston,south carolina,FALSE,attack,Armed/Undetermined,White,south carolina
413,-74.0434736,40.8859325,5/21/2015,shot,24,M,Hackensack,new jersey,TRUE,other,Armed/Undetermined,Hispanic,new jersey
414,-79.9310512,32.7764749,5/21/2015,shot,32,M,Charleston,south carolina,FALSE,attack,Armed/Undetermined,Black,south carolina
415,-79.0780831,40.008411,5/22/2015,shot,40,M,Somerset,pennsylvania,FALSE,attack,Armed/Undetermined,White,pennsylvania
416,-83.0457538,42.331427,5/23/2015,shot,25,M,Detroit,michigan,FALSE,attack,Armed/Undetermined,Black,michigan
417,-93.2282613,38.7044609,5/23/2015,shot,47,M,Sedalia,missouri,FALSE,attack,Armed/Undetermined,White,missouri
418,-109.291475,34.1111581,5/23/2015,shot,40,M,Eagar,arizona,FALSE,attack,Armed/Undetermined,White,arizona
419,-97.7430608,30.267153,5/25/2015,shot,31,F,Austin,texas,TRUE,attack,Armed/Undetermined,White,texas
420,-86.5861037,34.7303688,5/25/2015,shot,36,M,Huntsville,alabama,TRUE,attack,Armed/Undetermined,Black,alabama
421,-122.0981848,47.9128756,5/26/2015,shot,62,M,Snohomish,washington,TRUE,attack,Armed/Undetermined,White,washington
422,-73.7948516,40.7282239,5/26/2015,shot,51,M,Queens,new york,FALSE,attack,Armed/Undetermined,Black,new york
423,-93.7321228,32.5159852,5/26/2015,shot,24,M,Bossier City,louisiana,FALSE,attack,Armed/Undetermined,White,louisiana
424,-74.1065303,40.443441,5/27/2015,shot,39,M,Ideal Beach,new jersey,FALSE,attack,Armed/Undetermined,White,new jersey
425,-97.4780954,35.6528323,5/27/2015,shot,24,M,Edmond,oklahoma,TRUE,attack,Armed/Undetermined,White,oklahoma
426,-83.2187677,33.3276362,5/27/2015,shot,57,M,Rockville,georgia,TRUE,attack,Armed/Undetermined,White,georgia
427,-116.7664109,32.8350521,5/27/2015,shot and Tasered,33,M,Alpine,california,TRUE,other,Armed/Undetermined,White,california
428,-80.7709014,34.7204257,5/28/2015,shot,60,M,Lancaster,south carolina,FALSE,attack,Armed/Undetermined,White,south carolina
429,-104.9811468,39.8961821,5/28/2015,shot,32,M,Northglenn,colorado,FALSE,attack,Armed/Undetermined,Black,colorado
430,-85.0766113,33.5801103,5/28/2015,shot,40,M,Carrollton,georgia,FALSE,attack,Armed/Undetermined,Black,georgia
431,-83.1782587,42.1394858,5/28/2015,shot and Tasered,18,M,Trenton,michigan,FALSE,attack,Armed/Undetermined,White,michigan
432,-74.1243063,40.8120171,5/29/2015,shot,36,M,Lyndhurst,new jersey,FALSE,other,Armed/Undetermined,Black,new jersey
433,-95.9832577,35.6795873,5/29/2015,shot,35,M,Okmulgee County,oklahoma,FALSE,attack,Armed/Undetermined,White,oklahoma
434,-123.4670077,42.382338,5/29/2015,shot,55,M,Wilderville,oregon,FALSE,attack,Armed/Undetermined,White,oregon
435,-86.7816016,36.1626638,5/30/2015,shot,39,M,Nashville,tennessee,FALSE,attack,Armed/Undetermined,Hispanic,tennessee
436,-95.6307891,31.7621153,5/31/2015,shot,47,M,Palestine,texas,FALSE,attack,Armed/Undetermined,White,texas
437,-77.6930602,43.2097837,6/1/2015,shot,23,M,Greece,new york,TRUE,attack,Armed/Undetermined,White,new york
438,-71.1270268,42.2832142,6/2/2015,shot,26,M,Roslindale,massachusetts,FALSE,other,Armed/Undetermined,Black,massachusetts
439,-97.5458565,32.8951262,6/2/2015,shot,26,M,Azle,texas,TRUE,attack,Armed/Undetermined,White,texas
440,-119.2470536,35.7688425,6/3/2015,shot,46,M,Delano,california,FALSE,attack,Armed/Undetermined,Hispanic,california
441,-96.8350999,32.2619765,6/3/2015,shot,18,M,Ellis County,texas,TRUE,attack,Armed/Undetermined,Hispanic,texas
442,-94.7363152,30.4471514,6/3/2015,shot,33,M,Fuqua,texas,FALSE,other,Armed/Undetermined,Hispanic,texas
443,-74.7227291,40.9601024,6/3/2015,shot,56,M,Byram,new jersey,TRUE,attack,Armed/Undetermined,White,new jersey
444,-120.4357191,34.9530337,6/5/2015,shot,50,M,Santa Maria,california,FALSE,attack,Armed/Undetermined,Hispanic,california
445,-79.9558968,39.629526,6/5/2015,shot,45,F,Morgantown,west virginia,FALSE,other,Armed/Undetermined,White,west virginia
446,-122.2711137,37.8043637,6/6/2015,shot and Tasered,30,M,Oakland,california,FALSE,attack,Armed/Undetermined,Black,california
